userid,date,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q100,age,gender
93b479d6fd8961248bb47d846500ed01,2009-08-13,3,2,3,2,5,4,4,1,3,3,5,2,2,4,4,1,2,3,4,2,3,24.62,0
4bd5af6602c6df1ae8a477c3fe0fd59f,2011-03-21,5,4,3,3,4,1,1,3,3,4,4,2,4,4,3,5,3,2,3,2,2,26.79,0
c659b8441922bb7fff9a8fa922d127ec,2010-12-25,4,1,3,1,5,4,1,4,1,4,3,1,4,4,4,4,3,3,4,2,3,21.45,1
58bc0f9f9cd495c8029330fc31e94e22,2010-08-24,5,3,4,2,4,5,1,3,1,4,3,3,4,4,4,5,3,2,2,2,2,31.42,1
916b1e2145ad656f71bab031f569737a,2009-10-06,5,3,4,1,4,2,1,5,3,5,3,4,2,3,3,5,4,3,2,4,4,25.9,0
697b4ffb683b6e83991623260913cb4d,2010-10-11,5,2,1,1,4,3,4,1,3,2,4,2,4,3,2,4,4,2,4,1,3,24.7,0
90abc7928bfde7c91cf813b56b14f03b,2009-02-21,5,2,1,2,5,3,3,2,1,3,5,2,3,4,4,5,3,2,2,1,1,21.64,1
496e147cb00b76ba7113680c0ee07d2c,2010-08-26,5,3,4,4,4,4,2,4,3,4,4,3,3,4,3,5,3,4,4,3,2,24.04,1
6aa86573528a0035c3eb0c8d2ed2ba9e,2010-03-12,5,3,3,2,3,4,4,1,2,3,4,1,5,1,3,5,4,1,3,1,4,25.27,1
9364a9be15aa8e2825c25c128f5bbbc7,2010-06-13,5,1,3,4,4,3,1,4,2,5,5,3,4,3,2,5,1,2,5,2,1,22.95,0
0cae5e8ae742be54004c6cabcfac2a24,2010-02-13,5,4,4,1,4,3,1,4,4,4,4,4,3,1,3,5,4,2,3,3,3,40.35,1
fb20d2d833a652630ccd5a641b1e1034,2009-09-14,4,1,5,2,5,5,1,1,1,5,3,3,1,3,4,5,4,1,4,1,1,26.2,1
f5c58d3148e8993525dc589d15644cad,2012-05-09,5,4,3,1,3,2,1,2,4,5,4,2,5,4,2,5,2,5,4,4,2,20.7,1
75658b5f2e4b5cdbd82f2e93c4c722b7,2009-07-08,4,2,3,1,4,4,3,2,1,4,4,3,5,4,3,5,3,1,4,3,2,25.38,1
36d67bd60ef3bdba5a155fda0beb36ae,2010-03-27,5,4,4,2,3,5,2,4,1,4,4,3,5,3,3,4,3,2,4,2,2,27.15,1
24db805d21ef5a282253b683c0d505fc,2009-10-03,4,4,1,3,2,1,3,5,4,2,1,5,3,4,2,2,5,4,1,3,5,25.48,1
d619d20bbe59ae9b001d99cb1d41299e,2009-09-16,3,2,4,3,5,4,2,2,1,5,4,2,3,1,4,4,2,2,2,1,2,28.12,1
9a9a4f47d4eaf6f9ca1767a306cd4cfc,2009-07-30,4,5,5,5,2,4,5,5,5,5,1,4,2,2,1,1,4,1,4,3,4,25.92,0
b525bf88c288cb825a2b2245a4048da5,2009-07-20,4,1,4,3,5,3,1,3,1,5,4,1,4,4,5,1,2,2,1,3,2,29.5,0
7d2bf210b7d2db153e4f6d0a03fe2728,2009-07-29,4,4,1,1,5,2,1,3,3,3,4,5,2,4,5,3,5,1,2,1,3,26.17,1
16ca291abd8842d5f6f6322ece20ef22,2009-07-12,4,3,1,4,4,4,3,4,2,2,4,2,5,4,4,3,2,3,3,2,2,28.02,0
ad5c82a9ad387aedd819feb10d486698,2009-02-19,5,4,4,2,3,4,4,5,2,4,4,4,2,2,2,5,4,1,4,3,3,38.39,1
4104c0b8700d519d1661c8a59b065363,2011-08-22,4,5,3,1,2,1,1,4,4,1,1,5,1,4,2,5,5,5,1,5,5,22.95,0
c9559771d20b329fb2023d7b867b37ca,2010-04-18,5,4,4,4,5,3,1,1,1,3,3,4,2,3,5,4,3,2,3,1,4,22.6,0
daaec040c41d447cd26617833c07c0c5,2009-08-03,5,2,4,2,4,3,4,3,2,2,5,2,1,3,4,3,2,3,4,2,1,34.1,0
e0075b9aaf5c9ae69ec4a68edb6ab861,2009-09-29,5,4,3,2,2,3,4,4,1,4,3,2,1,4,5,5,5,4,2,2,2,28.45,1
3d33e90f2c7afd399f65931477852453,2010-05-22,5,1,2,2,4,4,2,2,1,3,1,4,2,4,4,5,5,4,1,2,3,22.36,1
01f6f0e0e3ff53cd0ee15c4ece5787ac,2010-11-20,4,4,5,1,5,4,4,4,3,5,2,3,4,1,3,3,4,1,3,1,1,27.74,1
80d3b34d7200f9b9eac0e279354c1a05,2010-07-12,4,1,2,1,4,5,1,4,1,3,5,1,3,3,4,3,1,3,5,3,1,21.89,0
c10387844643d422dcaccc0776d1209b,2010-02-21,5,1,4,1,4,5,2,3,1,5,5,1,4,1,4,4,1,1,5,2,5,23.5,0
74cf59b24091d497a728b223f4b7c3e7,2010-10-07,4,2,5,2,4,1,1,2,1,5,5,2,2,1,4,3,4,1,2,2,2,22.18,0
400c891edaa671cb8da42a9f7f4cd2d3,2010-01-19,1,1,5,5,4,2,2,3,1,5,3,1,4,1,4,2,1,1,5,5,1,25.03,1
ffc52bc6d640f4e5dc1893604259fe37,2010-03-28,4,4,4,4,3,3,4,4,3,5,5,3,4,3,2,5,5,2,3,4,3,22.76,1
91556acf84ea4717706c5ff2a93ecca9,2010-03-28,5,2,4,3,5,3,1,1,2,4,5,3,5,2,4,4,3,2,4,1,1,43.89,0
eac4d4d2b5ad1a3011507995a7fc7f3d,2011-01-27,4,2,5,4,4,2,2,4,3,4,4,2,2,1,4,3,4,1,2,1,5,24.59,0
b33aa3f5058f4023729bcc351dd7ed23,2009-07-24,5,4,4,2,4,3,1,3,2,4,2,2,3,3,4,5,4,3,3,2,4,26.7,1
5d9e8e044630d7d9bc98611e87ae6e08,2010-02-12,5,2,4,4,5,4,1,4,1,4,4,2,4,4,4,5,2,1,3,2,2,25.16,0
a3021635af9a55cde2276688349c4e4b,2009-10-30,5,5,4,2,5,2,1,2,3,2,4,2,2,4,5,5,5,4,1,1,4,56.37,0
ae20342fc255164ba51c67ff6bef9989,2010-03-21,5,4,2,1,3,3,2,4,2,5,4,5,4,3,3,4,4,2,2,3,4,21,1
a6bc1a63a432577f76761af0a6d41bf3,2009-07-31,4,2,4,3,4,5,1,3,1,4,4,3,4,3,3,4,3,4,3,2,2,28.49,0
a49be9c4364c68b842cac7ccf708623b,2010-01-27,3,1,2,1,4,4,4,4,1,5,4,1,4,3,3,5,2,2,4,2,2,26.63,1
37eb25fe7f1dc3d4274258d2c7a0992b,2011-06-24,5,3,4,2,4,3,2,3,1,3,3,3,4,3,3,5,4,3,3,2,3,22.34,0
a3cb856da17f31ee6fec4cb13879acde,2010-08-20,5,4,2,1,4,3,3,2,3,3,5,2,2,4,4,5,5,3,3,2,4,19.39,1
db1a74db193544d459be005ecf17390f,2010-07-30,4,3,4,2,3,4,1,4,3,3,2,3,2,4,1,5,4,2,2,4,3,30.14,1
61d65737c27e3ccd50000c1f176466b2,2009-04-16,5,5,5,4,4,3,4,4,2,4,4,1,2,3,5,5,3,2,4,4,3,27.66,0
2347bba7d7845f6b589bbe89a1ba69d9,2010-02-22,2,1,1,4,3,2,2,5,3,1,4,1,2,5,3,4,1,2,1,5,1,25.49,0
800338296b908aa0d987185b6d6ceb03,2010-03-03,4,3,3,3,4,5,1,2,2,4,4,4,3,3,4,4,4,2,3,2,3,21.86,0
cc1f9ec16c520aac207db44050d8bfd5,2009-06-15,4,2,5,3,3,4,1,4,5,5,5,1,1,2,4,1,2,1,2,1,3,27.7,0
5c4c2c41afe7e8bbde96b6e3246f76ee,2009-07-27,5,4,2,4,4,3,1,2,1,3,3,2,4,4,3,5,5,2,4,2,4,30.69,1
6984ba8433b63040e7de7c194088b274,2011-04-10,5,1,3,1,4,4,1,2,1,4,5,2,5,2,4,3,2,1,5,1,1,29.7,1
762efd01cbe509ac18a10cf8b9ff9403,2009-04-17,4,3,2,3,4,4,2,2,2,3,4,3,4,4,4,4,3,2,2,2,2,26.17,1
7d58db7e0ed5a5c06401db7621b3d8ae,2009-08-29,4,3,3,2,4,4,3,5,2,4,2,5,4,4,2,3,5,1,2,1,4,23.2,1
3731c926c2e0e1498a07f311bfc3993d,2010-05-13,5,2,1,2,2,2,1,4,1,1,2,4,1,3,1,4,5,5,2,2,5,23.54,0
75bfdd7894a192bd016ed02371c1b8bf,2009-11-13,5,2,4,1,3,3,4,2,2,2,2,4,4,5,4,5,2,3,2,2,4,24.53,1
e1eadbd54deae1a46788454fbcca740f,2010-08-11,4,4,4,2,4,5,1,4,4,4,4,3,5,2,2,4,3,2,2,3,3,23.6,1
e3aac6b6526ac150b258269ff67b4d3d,2009-04-08,4,2,5,4,3,3,1,4,2,5,4,1,4,1,4,5,1,4,3,3,2,25.33,0
58dbd50dbd3548873bfdb3630ebb1f1b,2009-04-22,5,2,2,2,5,4,2,4,1,4,3,4,4,3,3,4,4,2,2,3,2,35.55,0
5c8a87121e52759e8d51e1341618bd23,2010-06-13,4,4,4,2,5,2,2,1,2,5,5,1,3,2,4,4,2,1,2,2,5,23.41,0
84a6e81f3d3fc02acc1dc5dc46553842,2009-03-12,5,3,3,2,4,4,3,5,3,3,3,4,3,2,4,4,4,2,2,2,4,27.27,1
2ad83ccfc8d8215b98e8bef1b7518177,2010-03-08,4,5,5,3,4,4,2,3,4,5,4,4,4,2,4,5,4,1,2,3,3,29.97,0
714d0a40dd2042dee0a9c1bc15a57acf,2010-08-01,5,3,5,1,4,5,1,1,1,5,4,1,4,1,3,5,3,1,3,3,5,22.04,1
d67a9d1f8010668fa42f778bc01c5fd5,2010-05-25,4,4,3,3,3,2,2,4,3,2,2,3,3,3,2,5,4,2,2,3,4,23.76,1
7a96887e8c3e7f7178d4dd345c394cc7,2010-07-23,4,2,3,2,3,1,2,4,1,2,2,2,3,3,2,4,3,4,2,4,2,22.72,0
ecc91899fceb4b1806f75c5e5c7206f1,2010-09-24,5,4,3,2,5,3,3,2,1,2,4,2,4,3,4,5,4,1,3,2,2,21.79,1
5a730bba7c2ea195ed23d27f3afdcdac,2010-12-15,5,4,5,1,4,4,1,4,4,4,5,4,3,4,1,5,1,2,4,2,1,24.06,0
27f5003e25f85a04489a31577820474d,2010-02-28,5,1,4,5,2,1,5,5,2,2,1,2,5,3,1,3,2,3,1,3,5,26.81,0
f2ce4e346c4a990e58087af653595ce5,2010-06-27,4,1,4,2,4,4,1,5,1,5,4,1,5,3,3,4,1,1,5,2,1,20.62,0
9af3efd83ef8014204acd78cf7f001c9,2009-11-18,5,4,4,2,3,4,2,3,1,5,4,3,2,1,2,4,2,1,3,3,1,39.99,1
fa7e5c7ad04373c991797595bf66aca6,2010-04-23,4,1,3,2,5,4,2,2,1,4,4,2,3,3,4,4,1,1,4,2,1,26.4,0
0e05fc5810f118200d994b1dc24a5956,2009-11-13,4,3,2,2,1,4,4,5,1,1,4,2,4,4,4,3,1,4,4,4,3,23.7,1
be66d8975862815f3f368d0552e84a3d,2009-11-23,5,3,3,1,3,5,1,4,1,2,1,5,2,3,3,3,3,3,2,3,3,22.8,1
82774a67c146b9418121bbd5492cf5ee,2010-06-05,5,4,1,1,4,4,2,4,2,3,2,4,4,4,4,5,3,4,3,3,4,24.73,0
b377b137ce09a19efeb792569bfce99e,2009-07-19,5,1,4,2,5,3,1,4,1,4,4,1,4,3,3,4,1,2,5,2,1,23.54,0
22c8ee10a13327e8a2ea0a9daa925841,2010-06-17,5,4,5,3,5,5,1,3,1,5,3,3,5,3,2,1,5,1,3,3,1,31.86,1
56ce944910dd82a45910064d3cf0ea76,2009-10-06,5,2,4,1,3,4,2,4,3,2,1,4,2,4,5,3,4,1,3,2,3,30.67,1
30979c76f507dc9f8322bc0c51681c63,2010-05-05,5,4,5,1,4,5,1,4,1,2,4,5,4,4,2,5,5,2,5,4,4,26.55,0
758b6f696d486902817dfb6640ed7e1b,2009-11-07,5,3,5,1,3,4,2,4,1,5,4,2,3,2,3,4,3,1,3,2,1,22.61,1
71160779b8934198fe88a2aa6a552ebb,2010-11-11,5,5,5,2,3,1,1,4,5,4,3,4,2,3,4,5,5,2,2,4,5,28.15,0
343c2687f00a74591a19a8b48b0d0fec,2009-03-11,5,2,3,1,4,3,1,3,1,3,3,2,4,3,4,5,4,3,2,1,2,31.07,1
9f99d9d57c4af091de0c2d1292b1c6f9,2009-02-07,5,1,1,3,3,4,2,2,1,3,3,3,1,5,5,4,5,4,2,2,3,30.76,0
670ad925b9e845eb432333694c992ccd,2010-07-20,5,5,4,2,1,1,1,5,4,4,1,5,1,4,1,5,5,5,1,5,5,27.63,0
1b110ea8d84a6dc030bab30d7d8220ca,2010-12-13,5,3,4,2,5,1,2,1,5,1,5,3,4,4,5,5,1,4,5,1,1,24.98,0
70e31f58dbc21d2a27f773702f2a1cb7,2009-03-20,4,1,2,2,4,4,3,2,1,3,4,2,4,4,4,2,1,1,4,2,1,30.03,0
ae4d5250eba11792932f730e3383c4e3,2009-06-30,5,4,3,3,5,4,1,3,2,4,1,4,3,4,4,3,2,2,3,2,2,25.47,1
4b5fef60b35ac4d43251b1900ad77634,2009-08-15,4,3,3,2,4,4,3,3,1,5,4,2,4,2,4,3,3,2,5,1,2,28.96,0
1f4a926b1aedd97f0b886b0f73fa0bd0,2010-12-23,4,2,4,3,3,4,3,3,2,4,4,2,4,2,3,3,3,1,3,2,2,30.82,1
d7dc261bd301a32436268ce33d759269,2010-10-17,5,2,5,3,5,2,1,1,5,5,4,2,2,2,5,4,3,1,4,3,1,22.44,0
578172dd6b2691a78aca1c586ca49ee5,2009-10-14,5,3,4,2,4,4,1,1,3,3,5,1,3,3,3,4,1,1,5,3,1,24.23,0
692a68989833958aed6816b7cc8d1f89,2009-09-15,5,4,4,1,4,4,2,4,1,4,4,4,4,4,5,5,5,4,2,4,4,31.53,1
95901c2913102c55c6f18be38771d4a8,2010-06-25,5,4,2,1,3,1,2,3,4,2,1,5,3,4,3,3,2,3,3,4,5,23.76,0
eefc057d6d1cfebc96ae964a7956c0e9,2010-08-02,5,4,2,3,5,4,2,4,2,5,4,4,2,2,4,4,2,2,2,2,4,23.83,0
d5ae1da3784035df8823ed94b43bab12,2009-09-08,4,3,5,5,3,4,2,5,5,1,4,3,3,4,2,5,1,3,4,3,4,29.34,0
2ac39497a19636a81d5208b4916608d1,2011-01-03,4,5,1,4,4,5,4,3,2,2,1,5,5,5,4,5,5,5,2,2,5,24.33,0
80b529b529075f63633cdd69d2f8081f,2010-05-18,4,3,2,5,4,2,1,3,4,3,5,3,3,4,4,5,5,2,3,2,1,24.37,0
2beb31a1e7ef5c322afc17476cfc6db9,2010-04-11,4,2,5,1,4,4,1,3,1,5,4,3,4,2,4,5,2,1,4,2,2,22.53,1
b348af56d657955be1795329a125ed91,2009-03-18,5,3,3,5,4,3,2,5,5,4,2,2,2,3,3,4,2,3,5,3,3,26.53,0
c31d8df55d9e1ae444b3ff4299b51fc2,2009-11-08,5,1,1,5,5,5,5,5,1,4,5,1,1,5,1,4,1,4,5,4,1,30.11,0
d31c7f9db9a202a574905f3d7b33c1db,2011-05-29,5,1,5,4,2,5,1,5,1,5,4,1,4,1,3,4,3,1,4,5,2,33.64,0
5560cc937ec3d016eb1adba2714e2ef7,2011-08-27,4,2,3,2,1,4,1,4,2,3,3,3,3,4,2,5,4,2,2,3,2,21.64,0
a2e2d1ae5cff8ec401b50df3b01c63ad,2010-08-16,5,3,5,3,3,4,2,5,3,5,5,3,4,2,2,4,3,2,3,3,3,25.29,0
b35f31de17a1369668daf4a3d245f297,2011-12-18,3,4,5,1,2,1,1,2,5,5,5,5,2,2,2,4,4,1,3,4,4,19.7,1
aba11b14ac3c38b9c19bac1fa0f8813a,2009-07-18,5,2,4,4,4,3,1,1,2,5,5,4,5,3,4,5,5,2,1,4,4,37.72,1
941a1175d01ba16e8736806b2f490739,2010-08-25,5,4,5,1,4,4,1,2,3,5,4,1,4,2,4,5,2,2,5,3,2,29.66,0
4a17eee8be7e66fd39d5debe8c253bfb,2010-08-30,5,4,4,1,5,5,2,1,1,5,5,1,5,2,5,5,4,2,5,1,2,25.87,1
44be521449482763bddbe030109644b5,2009-03-15,5,3,5,1,4,1,1,3,4,2,2,4,2,2,4,5,4,5,3,2,3,33.13,0
3595e3fc6f84f305bcd08e6176e18b24,2009-03-01,4,2,5,5,4,3,2,3,1,4,5,3,3,2,4,3,2,2,2,3,2,22.37,0
de0eaf6fcb6cc22e668cbdfc676afde4,2009-04-06,5,3,2,2,4,4,2,3,1,4,4,2,4,3,3,5,2,2,3,2,2,34.59,1
30723e9e5ecfe6d20e5e67d1163e3965,2010-08-19,5,1,5,1,4,3,1,4,1,5,5,1,5,2,2,4,1,1,5,4,2,21.87,0
0d526a96a3662adcefd023f766edd123,2009-03-23,5,3,2,2,5,5,1,1,1,5,3,3,3,2,5,5,5,1,3,1,3,26.67,1
b675b08977d8f260b76ce64c8cfb0c1c,2009-11-30,4,5,4,3,2,1,2,4,5,2,2,5,2,3,2,3,5,4,1,4,2,23.99,1
ac9e4132d2af2687cbfb590c099f9650,2010-01-18,4,1,4,4,5,4,1,2,1,2,4,5,3,3,4,4,4,1,2,2,1,25.63,0
48ad30846f10a1c8b75a5bf1c79fa05d,2010-05-16,4,3,1,5,4,2,5,2,5,5,2,3,1,1,4,4,1,1,5,5,3,22.68,0
77f6fd4886b5c63721e9f2b17ec8fc6c,2009-09-15,5,4,5,2,3,4,2,4,2,4,4,2,4,2,2,4,3,2,3,3,3,24.88,1
6372e5b0a8301a5e4eabf3ff278ccf24,2009-08-24,5,2,4,2,5,3,1,3,1,3,5,3,4,2,5,5,5,1,2,1,3,34.36,1
fd641fae89e8332de77810cba4f1b7bf,2010-01-28,5,2,4,2,4,4,1,3,3,5,4,2,4,2,3,4,2,1,4,2,2,27.52,0
c02c5211fd5912205800ab5d137a84ef,2012-02-08,5,1,4,2,5,4,1,2,1,5,5,2,5,2,4,4,1,2,5,2,1,22.51,0
4268886550ad83bdb6eee6d5ac66711a,2010-06-04,5,3,5,1,3,3,1,4,3,4,2,4,3,3,3,5,3,3,3,3,3,22.16,1
74b9f0500540989c172189b5a19b78fe,2010-01-23,5,3,4,2,4,2,4,5,2,2,2,4,4,4,1,4,5,5,1,3,5,46.42,1
f2aa22127e835cf26f2b31e24974756e,2009-12-30,5,4,4,1,5,2,2,3,4,3,2,5,4,2,2,4,5,3,2,3,5,22.37,1
b8a443f81f778351f517fc9abd20cbde,2010-05-04,5,2,4,3,3,3,3,4,2,4,4,4,4,2,3,5,2,2,4,3,3,24.94,0
eefc4252fd5026879fa2b19b47ba8659,2010-06-09,5,3,3,1,5,5,1,5,1,5,4,3,5,3,4,5,2,1,1,1,1,26.29,1
89182f61dfed24a02c3ee69b41abfc22,2009-03-22,4,2,5,5,5,4,2,2,1,5,5,1,5,2,4,2,3,2,5,1,1,31.03,1
be8f16660d4f45434d0df56fb0ebde8f,2009-09-21,5,2,4,4,5,2,1,5,3,5,2,5,2,3,5,5,2,1,4,1,3,24.07,0
8f1d08aab8a25af51411ffef0580baf7,2010-04-07,2,1,3,1,5,5,3,1,1,5,3,1,4,2,4,3,2,1,3,1,2,22.23,1
e384ccf3165f903cf8db796de707a607,2009-11-20,4,1,4,2,4,4,4,3,2,3,4,3,4,4,2,3,1,4,5,2,2,29.6,0
8e8d2d0dd046348da274ecda19ae0920,2009-04-28,5,4,5,3,4,3,2,2,2,4,4,3,4,2,3,3,2,2,4,3,2,24.9,1
088aeac87fbe9a307de81cbd486cbd2f,2009-01-24,5,3,3,1,5,3,1,3,2,5,5,2,2,3,4,4,2,2,4,2,2,30.01,1
032264a1670fb09a8d2967a1a1641a3d,2010-09-08,5,4,4,2,4,4,1,4,2,3,3,2,3,3,4,5,4,2,2,2,3,28.17,1
e3c0613a0b5e19b6c0b548a001e9e4ee,2010-02-25,3,4,1,2,3,3,4,2,3,3,1,2,4,4,3,3,5,3,2,3,4,36.94,1
74cd8da9996c90c7aa850c9eb2f7e941,2009-03-25,4,1,5,3,3,5,1,3,4,5,4,1,3,1,1,4,1,1,5,3,1,29.48,0
570e17e0d639309993bed2e2912ccbaf,2010-07-27,3,3,2,3,2,3,4,4,1,4,1,2,2,5,3,3,5,4,1,3,4,21.22,1
209ad53b2919b2b08b8794448dd9ec69,2009-09-27,4,2,5,3,4,2,1,3,4,4,4,2,4,2,1,3,1,2,4,2,1,25.17,0
c44f3ec7826e3c49eae01bc3809e9e8d,2010-02-23,5,4,4,2,4,4,2,4,1,3,3,2,3,2,3,4,4,2,3,3,4,25.59,1
f749e85769022fb864bb9837dc1a651d,2010-03-21,5,4,4,2,4,4,2,2,1,4,3,3,4,3,4,5,5,1,3,3,2,24.09,0
4bb4f5ca089e4d58bb9116d421bea9b6,2009-04-17,5,2,3,4,3,3,4,4,1,3,3,2,3,3,3,5,3,2,4,2,3,25.09,1
2d5b92e47e9eb70f48d2c0433c2b1846,2009-03-09,4,2,1,2,5,1,1,1,3,4,5,1,5,5,5,1,1,4,4,1,1,45,1
7fdc10f133e5a691fc544a7076a9aeb1,2009-07-21,4,2,2,2,4,4,3,2,1,4,4,4,4,3,3,2,5,2,2,2,2,25.57,1
82cb031f99babfe8785ff4bf617d67ac,2009-12-08,5,3,5,1,4,1,4,2,4,4,4,3,3,2,4,5,2,2,2,3,2,27.48,0
b8565b3da9da49946312ce3a6d1efe86,2011-09-14,5,1,5,1,5,5,1,3,1,5,5,1,5,1,5,5,1,1,5,2,1,23.49,0
489b8a2b29a376f4cd0dd81fabb1cb4d,2009-12-14,5,4,4,2,4,2,5,5,4,3,3,4,1,4,3,5,4,2,1,4,4,22.18,1
13bb7b0c8ea21510f02be4bc1cec9fce,2009-10-11,5,3,5,1,4,4,1,4,1,5,4,2,3,1,3,4,3,1,4,3,1,21.52,1
86b371dee713e94b847b3979eec69dbb,2010-07-31,3,3,2,1,3,3,1,5,3,4,3,5,4,3,2,5,2,2,4,3,3,22.77,0
d954092f39d9c2bd5312e3ed62f8149b,2009-03-07,4,3,1,1,3,2,2,3,1,1,1,4,2,3,3,4,2,4,1,2,2,23.14,1
487ef6dee53dc338330e44a5d58582bd,2010-08-01,5,3,2,2,2,2,2,5,4,4,4,4,1,2,1,5,5,4,2,5,5,23.9,1
fd76b9f07ae021af7ed8780555947dd3,2009-12-19,4,2,4,2,3,4,3,5,1,4,4,2,2,3,3,4,3,1,3,3,1,25.05,1
f5fe58e6fd0795ee67c48d172815b25c,2011-12-05,5,2,2,2,4,2,1,5,1,2,4,2,4,4,3,5,2,3,4,4,4,24.93,1
e50778138f597d581324b3a36b8d76a3,2009-06-29,5,1,3,1,4,5,1,2,1,3,4,4,3,4,4,5,4,1,3,2,2,44.9,1
28c8be4153ec12ab1ffe7c14f5932084,2009-05-07,5,1,5,2,3,4,3,4,1,5,4,1,4,1,3,4,3,1,3,2,2,25.13,0
f0771b03c1005dc2cdeca2a6d6f884db,2009-08-18,3,4,4,4,4,4,3,4,1,4,4,2,5,3,3,5,2,1,3,2,1,25.83,0
987d4d6a544c859c82f49e0116ae329f,2009-08-13,4,3,4,1,2,3,2,4,3,1,1,4,2,3,1,4,4,3,2,2,4,22.59,1
43ea1b6e7cbb7cb6f25e700f0dac1bce,2009-11-22,3,4,4,2,2,3,3,4,1,2,2,5,3,2,1,5,5,3,2,4,3,26.61,1
d109da1c339373e812e162487d92d290,2009-12-11,5,1,2,2,4,4,1,4,1,3,4,1,4,2,4,5,1,1,4,3,1,25.79,0
9addf27766836e38a2de9390b9795725,2010-02-25,4,4,4,3,4,4,3,2,2,3,2,4,2,3,4,5,4,1,3,3,4,28.84,1
cae35945da9f1c64f31910033d9f7d8b,2009-07-29,5,4,5,1,5,3,1,5,2,5,5,3,1,1,5,3,5,1,1,1,5,33.98,1
e480a7f834bf460f0ba54f993804eb0e,2009-11-27,4,5,4,2,5,2,2,4,4,1,4,3,3,3,4,5,2,4,4,2,4,22.58,1
258a31db1577c0f57894906fde40ca2a,2010-07-08,5,1,5,3,4,4,1,4,3,5,5,4,3,1,4,5,1,1,5,4,1,23.14,0
824edba091f4a3445b95a89b5bf92fce,2009-07-19,5,2,3,1,4,3,3,4,4,3,4,2,5,4,3,5,3,2,5,1,1,23.11,0
92a1624748778e2db87816c9b08b13e3,2010-04-27,5,5,4,4,4,4,1,5,5,2,2,4,3,3,5,5,5,5,1,2,5,25.69,0
9acbd577ba5f1ad63395d51515124d2c,2009-07-05,4,4,2,3,5,4,2,1,3,5,5,2,4,1,4,5,3,1,4,1,1,26.83,0
f5cf379e5374dc376eb9bf8cd1d528e7,2010-01-06,4,2,4,2,4,5,2,2,1,5,1,3,5,2,2,4,2,3,4,3,3,27.4,1
8743cb2c2685c9e69c7e40f3dd6a30bf,2009-11-23,4,5,4,2,4,4,2,4,1,5,4,2,4,2,2,3,2,2,2,3,1,23.78,1
7a0f9068d2719280cdcdb32e0bf5f224,2009-10-01,5,4,4,4,3,2,1,4,2,2,2,4,3,3,2,5,4,1,2,3,4,24.18,0
4c9bd83a0549ee58246162dd498ecae8,2009-08-11,5,2,4,2,3,5,1,4,1,5,5,2,4,2,4,5,2,1,4,4,2,35.37,0
9400537421903b380e705379b8e7386f,2010-07-15,4,2,3,1,2,4,1,5,1,4,4,2,4,3,1,4,4,2,2,4,2,37.83,0
1b5479cb4e3f45911c5d833ea51ab305,2011-08-20,3,3,4,2,4,4,2,5,4,4,4,4,5,3,1,4,5,2,2,4,4,22.63,0
192674833b4f94f462f81bbf4786079f,2010-07-25,5,4,5,1,4,3,4,1,3,5,3,2,4,1,1,3,5,1,3,1,2,21.34,1
105be083a53a77cd7264eac0c377df67,2009-02-12,5,1,4,1,3,5,1,3,1,5,5,3,5,1,4,5,1,1,5,2,1,23.79,0
dd904fb2ce13ee62a5e74e4e86cb8216,2009-07-27,5,4,3,3,4,4,4,3,2,5,3,4,4,3,2,5,2,2,1,2,3,26.92,0
8a410d31d8754d5c05725d7402eca71f,2009-08-06,2,4,2,5,5,5,1,1,3,4,5,3,4,2,4,1,2,4,4,1,1,26.02,1
044d92b0926fcd3d1caee574a3e578fb,2010-08-31,3,2,4,5,5,4,4,2,2,5,4,2,4,2,4,4,1,1,2,3,1,25.39,1
08d97bf91dae027077baf5abfa3659eb,2009-08-17,5,4,3,2,3,3,1,3,3,4,2,4,1,3,3,5,4,1,2,3,5,23.52,1
1ea72bd694767a03b0e92c9fcff81053,2010-07-25,3,5,3,4,4,2,5,1,2,4,2,2,4,4,4,4,4,5,4,2,3,22.8,0
515964012b6aad3977fb7c308c927ca6,2009-10-13,5,2,5,3,4,4,2,2,1,5,5,2,3,2,3,4,3,2,2,2,2,31.94,1
71499c576046709ddadec1de6aaa080c,2009-08-02,5,4,2,1,4,4,2,3,1,2,4,3,4,4,3,5,2,2,4,2,4,22.26,1
5a263ca1b505c0f01e87c96c02ed74a2,2009-10-12,5,4,5,2,5,5,4,4,1,4,5,1,5,1,5,1,1,1,5,2,1,45.21,1
2ba8cd5abbf8a0507a1e81bae2351dcb,2010-07-10,5,2,3,1,4,1,1,2,5,4,4,2,5,3,4,5,4,4,4,3,5,25.93,1
a68add5b8926cdb4fbe3ee155819489e,2010-04-27,4,5,4,3,2,1,2,4,4,3,1,5,2,4,2,5,2,4,2,3,2,47.22,0
7046262d6e78dfa2d951f9ec3f885495,2010-07-15,5,4,3,1,5,3,2,4,2,3,3,5,2,3,4,2,5,2,2,2,4,29.27,1
b6f6f5bd51f3e1baa9f2db329dec20e6,2009-08-09,5,3,4,4,4,5,1,4,1,4,4,1,2,4,4,5,1,2,4,1,2,26.22,0
4eb78b6203a65382d7c492ad6a6cb738,2010-08-10,4,1,3,3,3,5,3,4,1,4,5,1,5,4,1,5,1,1,5,1,1,23.79,1
